game_id,credit_order,name_raw,name_canonical,category,role_raw,character,studio,inclusion_class,source_ref
halo-infinite,30,Greg Towner,,Art,LEAD NARRATIVE ANIMATORS,,,core,ART TEAM/Narrative Animation#44
halo-infinite,31,Leo Martinez,,Art,SENIOR NARRATIVE ANIMATORS,,,core,ART TEAM/Narrative Animation#46
halo-infinite,32,Ricky Renna,,Art,SENIOR NARRATIVE ANIMATORS,,,core,ART TEAM/Narrative Animation#47
halo-infinite,33,Will Christiansen,,Art,SENIOR ANIMATOR,,,core,ART TEAM/Narrative Animation#49
halo-infinite,34,Andrew Butterfield,,Art,ANIMATORS,,YOH SERVICES LLC,core,ART TEAM/Narrative Animation#51
halo-infinite,35,Angela Melito,,Art,ANIMATORS,,DISYS,core,ART TEAM/Narrative Animation#52
halo-infinite,36,Shon Mitchell,,Art,ANIMATORS,,RANDSTAD,core,ART TEAM/Narrative Animation#53
halo-infinite,37,Tuan Anh Nguyen,,Art,ANIMATORS,,INSIGHT GLOBAL,core,ART TEAM/Narrative Animation#54
halo-infinite,38,Andrea Ratsos,,Art,ANIMATORS,,DISYS,core,ART TEAM/Narrative Animation#55
halo-infinite,39,Raio Smakpunt,,Art,ANIMATORS,,RYLEM,core,ART TEAM/Narrative Animation#56
halo-infinite,40,Mark McCall,,Art,SENIOR TECHNICAL ANIMATOR,,,core,ART TEAM/Technical Animation#60
halo-infinite,41,Adrian Brown,,Art,TECHNICAL ANIMATORS,,RANDSTAD,core,ART TEAM/Technical Animation#62
halo-infinite,42,Ai Tran,,Art,TECHNICAL ANIMATORS,,,core,ART TEAM/Technical Animation#63
halo-infinite,43,Angel Wylie,,Art,LEAD TECHNICAL MOTION CAPTURE ANIMATOR,,,core,ART TEAM/Technical Motion Capture Animation#66
halo-infinite,44,Grant Lewis,,Art,TECHNICAL MOTION CAPTURE ANIMATORS,,,core,ART TEAM/Technical Motion Capture Animation#68
halo-infinite,45,Troy McFarland,,Art,TECHNICAL MOTION CAPTURE ANIMATORS,,WICRESOFT,core,ART TEAM/Technical Motion Capture Animation#69
halo-infinite,46,Nemo Nemiroff,,Art,TECHNICAL MOTION CAPTURE ANIMATORS,,TEKSYSTEMS INC,core,ART TEAM/Technical Motion Capture Animation#70
halo-infinite,47,Ben Smoot,,Art,TECHNICAL MOTION CAPTURE ANIMATORS,,,core,ART TEAM/Technical Motion Capture Animation#71
halo-infinite,48,Pasha Sol,,Art,TECHNICAL MOTION CAPTURE ANIMATORS,,,core,ART TEAM/Technical Motion Capture Animation#72
halo-infinite,49,Dan Tafaro,,Art,TECHNICAL MOTION CAPTURE ANIMATORS,,,core,ART TEAM/Technical Motion Capture Animation#73
halo-infinite,50,Bryan Repka,,Art,GAMEPLAY MODEL SUPERVISOR,,,core,ART TEAM/CHARACTER & SANDBOX ART#76
halo-infinite,51,Matt Aldridge,,Art,"LEAD WEAPON, VEHICLE & CHARACTER ARTIST",,,core,ART TEAM/CHARACTER & SANDBOX ART#77
halo-infinite,52,Andrea Gausmann,,Art,LEAD TECHNICAL ARTIST,,,core,ART TEAM/CHARACTER & SANDBOX ART#78
halo-infinite,53,Howard Coulby,,Engineering,SENIOR GRAPHICS TECHNICAL ARTIST,,,core,ART TEAM/CHARACTER & SANDBOX ART#79
halo-infinite,54,Brad Shortt,,Art,SENIOR CHARACTER ARTIST,,,core,ART TEAM/Character Art#83
halo-infinite,55,Jason Basse,,Art,CHARACTER ARTISTS,,DIGITAL INTELLIGENCE SYSTEMS,core,ART TEAM/Character Art#85
halo-infinite,56,Kirill Chepizhko,,Art,CHARACTER ARTISTS,,YOH SERVICES LLC,core,ART TEAM/Character Art#86
halo-infinite,57,Trung Dang,,Art,CHARACTER ARTISTS,,RANDSTAD,core,ART TEAM/Character Art#87
halo-infinite,58,Ben Frazier,,Art,CHARACTER ARTISTS,,,core,ART TEAM/Character Art#88
halo-infinite,59,Josh Gregory,,Art,CHARACTER ARTISTS,,ARTECH,core,ART TEAM/Character Art#89
halo-infinite,60,Keaton Hendershot,,Art,CHARACTER ARTISTS,,RANDSTAD,core,ART TEAM/Character Art#90
halo-infinite,61,Jason Holt,,Art,CHARACTER ARTISTS,,YOH SERVICES LLC,core,ART TEAM/Character Art#91
halo-infinite,62,Fletcher Kinnear,,Art,CHARACTER ARTISTS,,RANDSTAD,core,ART TEAM/Character Art#92
halo-infinite,63,Jack Staley,,Art,CHARACTER ARTISTS,,AQUENT,core,ART TEAM/Character Art#93
halo-infinite,64,Tom Wholley,,Art,CHARACTER ARTISTS,,,core,ART TEAM/Character Art#94
halo-infinite,65,Jason Minters,,Art,LEAD CHARACTER TECHNICAL ARTIST,,,core,ART TEAM/Character Technical Art#98
halo-infinite,66,Russell Pearsall,,Art,SENIOR CHARACTER TECHNICAL ARTISTS,,,core,ART TEAM/Character Technical Art#100
halo-infinite,67,Daryl Smolen,,Art,SENIOR CHARACTER TECHNICAL ARTISTS,,,core,ART TEAM/Character Technical Art#101
halo-infinite,68,Oleg Dolgikh,,Art,CHARACTER TECHNICAL ARTISTS,,,core,ART TEAM/Character Technical Art#103
halo-infinite,69,Lyaksandr Prelle-Tworek,,Art,LEAD 3D ARTIST,,,core,ART TEAM/Sandbox Art#106
halo-infinite,70,Andrew Bradbury,,Art,SENIOR 3D ARTISTS,,,core,ART TEAM/Sandbox Art#108
halo-infinite,71,Dan Sarkar,,Art,SENIOR 3D ARTISTS,,,core,ART TEAM/Sandbox Art#109
halo-infinite,72,Can Tuncer,,Art,SENIOR 3D ARTISTS,,,core,ART TEAM/Sandbox Art#110
halo-infinite,73,Michael Frank,,Art,3D ARTISTS,,,core,ART TEAM/Sandbox Art#112
halo-infinite,74,Jaryd Snover,,Art,SENIOR CHARACTER TECHNICAL ARTIST,,,core,ART TEAM/Sandbox Technical Art#115
halo-infinite,75,Mark Bosz,,Art,CHARACTER TECHNICAL ARTISTS,,,core,ART TEAM/Sandbox Technical Art#117
halo-infinite,76,Laurel Durkan,,Art,CHARACTER TECHNICAL ARTISTS,,,core,ART TEAM/Sandbox Technical Art#118
halo-infinite,77,Dimitri Frazao,,Art,CHARACTER TECHNICAL ARTISTS,,,core,ART TEAM/Sandbox Technical Art#119
halo-infinite,78,David Heidhoff,,Art,LEAD CONCEPT ARTIST,,,core,ART TEAM/CONCEPT ART#122
halo-infinite,79,Ben Mauro,,Art,SENIOR CONCEPT ARTISTS,,,core,ART TEAM/CONCEPT ART#123
halo-infinite,80,Ajay Agrawal,,Art,CONCEPT ARTISTS,,ALLEGIS,core,ART TEAM/CONCEPT ART#125
halo-infinite,81,Sam Brown,,Art,CONCEPT ARTISTS,,INSIGHT GLOBAL,core,ART TEAM/CONCEPT ART#126
halo-infinite,82,Daniel Chavez,,Art,CONCEPT ARTISTS,,INSIGHT GLOBAL,core,ART TEAM/CONCEPT ART#127
halo-infinite,83,Orlando Chen,,Art,CONCEPT ARTISTS,,,core,ART TEAM/CONCEPT ART#128
halo-infinite,84,Riley Frambes,,Art,CONCEPT ARTISTS,,,core,ART TEAM/CONCEPT ART#129
halo-infinite,85,Ian Galvin,,Art,CONCEPT ARTISTS,,,core,ART TEAM/CONCEPT ART#130
halo-infinite,86,Zack Lee,,Art,CONCEPT ARTISTS,,INSIGHT GLOBAL,core,ART TEAM/CONCEPT ART#131
halo-infinite,87,Molly McLaughlin,,Art,CONCEPT ARTISTS,,AQUENT GAMES,core,ART TEAM/CONCEPT ART#132
halo-infinite,88,Elijah McNeal,,Art,CONCEPT ARTISTS,,RANDSTAD,core,ART TEAM/CONCEPT ART#133
halo-infinite,89,Espen Saetervik,,Art,CONCEPT ARTISTS,,LIQUID DEVELOPMENT LLC,core,ART TEAM/CONCEPT ART#134
halo-infinite,90,Salvatorre Yazzie,,Art,CONCEPT ARTISTS,,RANDSTAD,core,ART TEAM/CONCEPT ART#135
halo-infinite,91,Marc Brinkley,,Art,ENVIRONMENT ART MANAGER,,,core,ART TEAM/ENVIRONMENT ART#138
halo-infinite,92,Adrien Cho,,Art,OUTSOURCING AND VENDOR MANAGER,,,core,ART TEAM/ENVIRONMENT ART#139
halo-infinite,93,Steven Carroll,,Art,SENIOR ENVIRONMENT ARTISTS,,,core,ART TEAM/Campaign Environment Art#142
halo-infinite,94,Tim Diaz,,Art,SENIOR ENVIRONMENT ARTISTS,,,core,ART TEAM/Campaign Environment Art#143
halo-infinite,95,Ryan Peterson,,Art,SENIOR ENVIRONMENT ARTISTS,,,core,ART TEAM/Campaign Environment Art#144
halo-infinite,96,RJ Ranola,,Art,SENIOR ENVIRONMENT ARTISTS,,,core,ART TEAM/Campaign Environment Art#145
halo-infinite,97,Ryan Roth,,Art,SENIOR ENVIRONMENT ARTISTS,,,core,ART TEAM/Campaign Environment Art#146
halo-infinite,98,Oliver Regueiro Fernandez,,Art,SENIOR SKYBOX ARTIST,,,core,ART TEAM/Campaign Environment Art#148
halo-infinite,99,Lisa Barber,,Art,ENVIRONMENT ARTISTS,,RANDSTAD,core,ART TEAM/Campaign Environment Art#150
halo-infinite,100,Christian Chojnacki,,Art,ENVIRONMENT ARTISTS,,RANDSTAD,core,ART TEAM/Campaign Environment Art#151
halo-infinite,101,Mitchel Clayton,,Art,ENVIRONMENT ARTISTS,,NEAL ANALYTICS LLC,core,ART TEAM/Campaign Environment Art#152
