game_id,credit_order,name_raw,name_canonical,category,role_raw,character,studio,inclusion_class,source_ref
halo-4,647,Jonathan Gage,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1375
halo-4,648,Jose Gamboa,,QA,Test Reserves,,VOLT,core,L1377
halo-4,649,Andrew Giese,,QA,Test Reserves,,ADITI,core,L1379
halo-4,650,David Grant,,QA,Test Reserves,,PRITHVI CATALYTIC INC,core,L1381
halo-4,651,Daniel Greenwood,,QA,Test Reserves,,ADITI,core,L1383
halo-4,652,Zach Guptil,,QA,Test Reserves,,VOLT,core,L1385
halo-4,653,Chad Hale,,QA,Test Reserves,,VOLT,core,L1387
halo-4,654,Jeffery Hansberry,,QA,Test Reserves,,ADITI,core,L1389
halo-4,655,James Harper,,QA,Test Reserves,,VOLT,core,L1391
halo-4,656,Nicholas Hart,,QA,Test Reserves,,VOLT,core,L1393
halo-4,657,Carlson Holloway-Factory,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1395
halo-4,658,Alex Hunte,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1397
halo-4,659,Matthew Igaz,,QA,Test Reserves,,VOLT,core,L1399
halo-4,660,Justin Ireland,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1401
halo-4,661,Nathan Johnson,,QA,Test Reserves,,VOLT,core,L1403
halo-4,662,Chelsea Johnson,,QA,Test Reserves,,VOLT,core,L1405
halo-4,663,Garrett Jones,,QA,Test Reserves,,VOLT,core,L1407
halo-4,664,Alexander Kairis,,QA,Test Reserves,,VOLT,core,L1409
halo-4,665,Zak Kalles,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1411
halo-4,666,Vartan Karakashyan,,QA,Test Reserves,,VOLT,core,L1413
halo-4,667,Scott Kubo,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1415
halo-4,668,Cody Laine,,QA,Test Reserves,,ADITI,core,L1417
halo-4,669,Cahlen Lee,,QA,Test Reserves,,VOLT,core,L1419
halo-4,670,Lewis Liaw,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1421
halo-4,671,Christopher Lockwood,,QA,Test Reserves,,VOLT,core,L1423
halo-4,672,James Ludden,,QA,Test Reserves,,ADITI,core,L1425
halo-4,673,Matthew Lumb-Mielke,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1427
halo-4,674,Ryan Madson,,QA,Test Reserves,,VOLT,core,L1429
halo-4,675,Adam Mahlum,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1431
halo-4,676,Daniel Maret,,QA,Test Reserves,,ADITI,core,L1433
halo-4,677,Steven Markham,,QA,Test Reserves,,VOLT,core,L1435
halo-4,678,Keith Martin,,QA,Test Reserves,,ADITI,core,L1437
halo-4,679,Shaun Martin,,QA,Test Reserves,,VOLT,core,L1439
halo-4,680,Theisen Meadows,,QA,Test Reserves,,VOLT,core,L1441
halo-4,681,Alexander Miller,,QA,Test Reserves,,ADITI,core,L1443
halo-4,682,Frazier Moore,,QA,Test Reserves,,ADITI,core,L1445
halo-4,683,Shawn Mosman,,QA,Test Reserves,,VOLT,core,L1447
halo-4,684,Taylor Neal,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1449
halo-4,685,Joseph Nguyen,,QA,Test Reserves,,ADITI,core,L1451
halo-4,686,Jonathan Ochs,,QA,Test Reserves,,ADITI,core,L1453
halo-4,687,James Pekola,,QA,Test Reserves,,ADITI,core,L1455
halo-4,688,Iona Preda,,QA,Test Reserves,,VOLT,core,L1457
halo-4,689,Sarah Pugh,,QA,Test Reserves,,PRITHVI CATALYTIC INC,core,L1459
halo-4,690,Paul Pulanco,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1461
halo-4,691,Freddy Rangel,,QA,Test Reserves,,VOLT,core,L1463
halo-4,692,Jon Rasmussen,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1465
halo-4,693,Deanna Raven,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1467
halo-4,694,John Reitenbach,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1469
halo-4,695,Kelly Rios,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1471
halo-4,696,Conner Roberts,,QA,Test Reserves,,VOLT,core,L1473
halo-4,697,Timothy Rowsey,,QA,Test Reserves,,ADITI,core,L1475
halo-4,698,Josh Sager,,QA,Test Reserves,,VOLT,core,L1477
halo-4,699,Joshawa Salyers,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1479
halo-4,700,Brian Schafheimer,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1481
halo-4,701,Andrew Shimer,,QA,Test Reserves,,VOLT,core,L1483
halo-4,702,Cody Shipman,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1485
halo-4,703,Carlos Sierra,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1487
halo-4,704,Kris Sletten,,QA,Test Reserves,,VOLT,core,L1489
halo-4,705,Kinnon Stephens,,QA,Test Reserves,,PRITHVI CATALYTIC INC,core,L1491
halo-4,706,David Sutterfield,,QA,Test Reserves,,VOLT,core,L1493
halo-4,707,Craig Swanson,,QA,Test Reserves,,VOLT,core,L1495
halo-4,708,Brigittie Tijerina,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1497
halo-4,709,Joel Valles,,QA,Test Reserves,,VOLT,core,L1499
halo-4,710,Jason Vance,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1501
halo-4,711,Joel Vidmore,,QA,Test Reserves,,VOLT,core,L1503
halo-4,712,Thomas Ward,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1505
halo-4,713,Jacob Weatherspoon,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1507
halo-4,714,Michael Williams,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1509
halo-4,715,Robin Woodbury,,QA,Test Reserves,,ADITI,core,L1511
halo-4,716,Shang Bang Francis Wu,,QA,Test Reserves,,COMPUCOM SYSTEMS INC,core,L1513
halo-4,717,Christopher Youngs,,QA,Test Reserves,,VOLT,core,L1515
halo-4,718,Michael Arvat,,QA,Test - Experis,,EXPERIS,core,L1518
halo-4,719,Matt Botz,,QA,Test - Experis,,EXPERIS,core,L1520
