game_id,credit_order,name_raw,name_canonical,category,role_raw,character,studio,inclusion_class,source_ref
halo-cea,162,Seok Ki Kwon,,Art,Environment Artist,,Certain Affinity Inc.,core,L305
halo-cea,163,Ryan Mansfield,,Art,Environment Artist,,Certain Affinity Inc.,core,L307
halo-cea,164,Dean McCall,,Art,Environment Artist,,Certain Affinity Inc.,core,L309
halo-cea,165,Eric Miller,,Art,Environment Artist,,Certain Affinity Inc.,core,L311
halo-cea,166,Dan Mod,,Art,Environment Artist,,Certain Affinity Inc.,core,L313
halo-cea,167,Deanna Nygren,,Art,Environment Artist,,Certain Affinity Inc.,core,L315
halo-cea,168,Josh Powers,,Art,Environment Artist,,Certain Affinity Inc.,core,L317
halo-cea,169,Leif Robles,,Art,Environment Artist,,Certain Affinity Inc.,core,L319
halo-cea,170,Dan Rubel,,Art,VFX Artist,,Certain Affinity Inc.,core,L321
halo-cea,171,Paul Russel,,Art,Environment Artist,,Certain Affinity Inc.,core,L323
halo-cea,172,David Salaiz,,Art,Character Artist,,Certain Affinity Inc.,core,L325
halo-cea,173,Wimolrat (Nikki) Tangtiphongkul,,Art,Environment Artist,,Certain Affinity Inc.,core,L327
halo-cea,174,Daniel Valey,,Art,Environment Artist,,Certain Affinity Inc.,core,L329
halo-cea,175,Phu Giang,,Art,Concept Artist,,Certain Affinity Inc.,core,L331
halo-cea,176,Todd Keller,,Art,Concept Artist,,Certain Affinity Inc.,core,L333
halo-cea,177,Juhan Lee,,Art,Concept Artist,,Certain Affinity Inc.,core,L335
halo-cea,178,Rolf Mohr,,Art,Concept Artist,,Certain Affinity Inc.,core,L337
halo-cea,179,Chase Osborne,,Art,Concept Artist,,Certain Affinity Inc.,core,L339
halo-cea,180,Josh Tyrell,,Design,Lead Level Designer,,Certain Affinity Inc.,core,L342
halo-cea,181,Craig Bernardo,,Design,Designer,,Certain Affinity Inc.,core,L344
halo-cea,182,Jeremy Raymond,,Design,Designer,,Certain Affinity Inc.,core,L346
halo-cea,183,John Zagorski,,Design,Designer,,Certain Affinity Inc.,core,L348
halo-cea,184,Peter Carter,,Engineering,Programmer,,Certain Affinity Inc.,core,L351
halo-cea,185,Jason Eubank,,Engineering,Programmer,,Certain Affinity Inc.,core,L353
halo-cea,186,Rodolfo Camarena,,QA,QA Tester,,CompuCom,core,L356
halo-cea,187,Anthony Florez,,QA,QA Tester,,CompuCom,core,L358
halo-cea,188,Marcus Luna De Leon,,QA,QA Tester,,Volt,core,L360
halo-cea,189,Meagan Quinn,,QA,QA Tester,,CompuCom,core,L362
halo-cea,190,Max Hoberman,,Other,President,,Certain Affinity Inc.,core,L365
halo-cea,191,Phil Wattenbarger,,Production,Director of Product Development,,Certain Affinity Inc.,core,L367
halo-cea,192,Tim Fields,,Leadership,Director of Business Development,,Certain Affinity Inc.,core,L369
halo-cea,193,Tia Hood,,Leadership,Director of Business Operations,,Certain Affinity Inc.,core,L371
halo-cea,194,Stefan Sinclair,,Leadership,Director of Technical Operations,,Certain Affinity Inc.,core,L373
halo-cea,195,Kathleen Asbury,,Other,Human Resources Manager,,Certain Affinity Inc.,core,L376
halo-cea,196,Javier De Jesus,,Studio/Business,Development Operations Assistant,,Certain Affinity Inc.,core,L378
halo-cea,197,Cody McGinley,,Studio/Business,Facilities Manager,,Certain Affinity Inc.,core,L380
halo-cea,198,Erin Reed,,Studio/Business,Operations Coordinator,,Certain Affinity Inc.,core,L382
halo-cea,199,Wayne Richardson,,Other,IT Manager,,Certain Affinity Inc.,core,L384
halo-cea,200,Sarah Schauf,,Other,Accounting Manager,,Certain Affinity Inc.,core,L386
halo-cea,201,Martin O'Donnell,,Audio,Audio,,,core,L389
halo-cea,201,Michael Salvatori,,Audio,Audio,,,core,L389
halo-cea,202,Kristofor Mellroth,,Audio,Senior Audio Director,,,publishing,L392
halo-cea,203,Paul Lipson,,Audio,Audio Director/Score Supervisor,,Pyramind Studios,core,L395
halo-cea,204,Gregory J. Gordon,,Engineering,Senior Mix/Mastering Engineer,,Pyramind Studios,core,L397
halo-cea,205,Matt Donner,,Engineering,5.1 Mix Engineer,,Pyramind Studios,core,L399
halo-cea,206,Steve Heithecker,,Engineering,Recording Engineer,,Pyramind Studios,core,L401
halo-cea,207,Peter Steinbach,,Engineering,Technical Engineer,,Pyramind Studios,core,L403
halo-cea,208,Michael Roache,,Audio,Project Manager/Music Editor,,Pyramind Studios,core,L405
halo-cea,209,Lennie Moore,,Other,Orchestrator/Score Librarian,,Pyramind Studios,core,L407
halo-cea,210,Tom Salta,,Other,Percussion and Synthesis Specialist,,Pyramind Studios,core,L409
halo-cea,211,Brian Trifon,,Audio,Synthesis and Musical Sound Design Specialist,,Pyramind Studios,core,L411
halo-cea,212,Wataru Hokoyama,,Other,Conductor,,Pyramind Studios,core,L413
halo-cea,213,Lynda Arnold,,Other,Pianist,,Pyramind Studios,core,L415
halo-cea,214,Jillian Aversa,,Other,Vocalist,,Pyramind Studios,core,L417
halo-cea,215,Bryan Dale,,Other,Guitarist,,Pyramind Studios,core,L419
halo-cea,216,Hideki Yamashita,,Other,IT Manager,,Pyramind Studios,core,L421
halo-cea,217,Dan Blum,,Other,Part Preparation,,Pyramind Studios,core,L423
halo-cea,218,Christine Bullin,,Other,President & General Director,,Chanticleer,core,L426
halo-cea,219,Curt Hancock,,Leadership,Director of Operations,,Chanticleer,core,L428
halo-cea,220,Matthew Ottman,,Audio,Music Director,,Chanticleer,core,L430
halo-cea,221,Jace Wittig,,Audio,Assistant Music Director,,Chanticleer,core,L432
halo-cea,222,Eric Alatorre,,Other,Vocalist,,Chanticleer,core,L434
halo-cea,223,Michael Axtell,,Other,Vocalist,,Chanticleer,core,L436
halo-cea,224,Casey Breves,,Other,Vocalist,,Chanticleer,core,L438
halo-cea,225,Matthew Curtis,,Other,Vocalist,,Chanticleer,core,L440
halo-cea,226,Biran Hinman,,Other,Vocalist,,Chanticleer,core,L442
halo-cea,227,Ben Jones,,Other,Vocalist,,Chanticleer,core,L444
halo-cea,228,Matthew Knickman,,Other,Vocalist,,Chanticleer,core,L446
halo-cea,229,Cortez Mitchell,,Other,Vocalist,,Chanticleer,core,L448
halo-cea,230,Gregory Peebles,,Other,Vocalist,,Chanticleer,core,L450
halo-cea,231,Kory Reid,,Other,Vocalist,,Chanticleer,core,L452
halo-cea,232,Alan Reinhardt,,Other,Vocalist,,Chanticleer,core,L454
halo-cea,233,Adam Ward,,Other,Vocalist,,Chanticleer,core,L456
halo-cea,234,Janet Ketchum,,Audio,Music Contractor,,The Skywalker Symphony Orchestra,core,L459
halo-cea,235,Victor Romansevich,,Other,Concertmaster,,The Skywalker Symphony Orchestra,core,L461
halo-cea,236,Leslie Ann Jones,,Audio,Director of Music Recording and Scoring,,Skywalker Sound,core,L464
halo-cea,237,Dann Thompson,,Engineering,Assistant Engineer,,Skywalker Sound,core,L466
halo-cea,238,Judy Kirschner,,Engineering,Assistant Engineer,,Skywalker Sound,core,L468
