person_id,display_name,variants,first_game,last_game,game_count,games,span_years,largest_gap_years,uncertain
robert-kingsley,Robert Kingsley,Robert Kingsley,halo-4,halo-infinite,3,halo-4|halo-5|halo-infinite,9,6,False
robert-kovacs,Róbert Kovács,Róbert Kovács,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
robert-kowalchuk,Robert Kowalchuk,Robert Kowalchuk,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
robert-kubicki,Robert Kubicki,Robert Kubicki,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
robert-kupsch,Robert Kupsch,Robert Kupsch,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
robert-lin,Robert Shih-Wei Lin,Robert Shih-Wei Lin|Robert Lin,halo-2,halo-3-odst,3,halo-2|halo-3|halo-3-odst,5,3,False
robert-m-wilson,Robert M. Wilson,Robert M. Wilson|Robert Wilson,halo-mcc-2021,halo-infinite,2,halo-mcc-2021|halo-infinite,0,0,False
robert-macdonald,Robert Macdonald,Robert Macdonald,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
robert-madden,Robert Madden,Robert Madden,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
robert-mastriano,Robert Mastriano,Robert Mastriano,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
robert-mclees,Robert McLees,Robert McLees|Rob McLees|Robt McLees,halo-ce,halo-reach,5,halo-ce|halo-2|halo-3|halo-3-odst|halo-reach,9,3,False
robert-olson,Robert Olson,Robert Olson,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
robert-reid,Robert Reid,Robert Reid,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
robert-ridihalgh,Robert Ridihalgh,Robert Ridihalgh,halo-4,halo-4,1,halo-4,0,0,False
robert-rodgers,Robert Rodgers,Robert Rodgers,halo-3,halo-3,1,halo-3,0,0,False
robert-sanchez,Robert Sanchez,Robert Sanchez,halo-4,halo-5,2,halo-4|halo-5,3,3,False
robert-schulte,Robert Schulte,Robert Schulte,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
robert-vasile,Robert Vasile,Robert Vasile,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
robert-wampner,Robert Wampner,Robert Wampner,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
robert-weiss,Robert Weiss,Robert Weiss,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
robert-zjawinski,Robert Zjawinski,Robert Zjawinski,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
roberta-bowman,Roberta Bowman,Roberta Bowman,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
roberta-browne,Roberta Browne,Roberta Browne,halo-3,halo-reach,3,halo-3|halo-3-odst|halo-reach,3,2,False
roberto-costantino,Roberto Costantino,Roberto Costantino,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
roberto-gutierrez,Roberto Gutiérrez,Roberto Gutiérrez,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
roberto-hernandez-leon,Roberto Hernández León,Roberto Hernández León,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
roberto-rizzi,Roberto Rizzi,Roberto Rizzi,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
robin-atkin-downes,Robin Atkin Downes,Robin Atkins-Downes|Robin Atkin Downes,halo-2,halo-5,2,halo-2|halo-5,11,11,False
robin-chyo,Robin Chyo,Robin Chyo,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
robin-hansen,Robin Hansen,Robin Hansen,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
robin-harlan,Robin Harlan,Robin Harlan,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
robin-lopez,Robin Lopez,Robin Lopez,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
robin-scher,Robin Scher,Robin Scher,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
robin-sokac,Robin Sokac,Robin Sokac,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
robin-woodbury,Robin Woodbury,Robin Woodbury,halo-4,halo-4,1,halo-4,0,0,False
robyn-choi,Robyn Choi,Robyn Choi,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
rocio-angelica-ramos-cervantes,Rocío Angélica Ramos Cervantes,Rocío Angélica Ramos Cervantes,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
rod-fung,Rod Fung,Rod Fung,halo-cea,halo-cea,1,halo-cea,0,0,False
roderick-kim,Roderick Kim,Roderick Kim,halo-2,halo-2,1,halo-2,0,0,False
rodolfo-camarena,Rodolfo Camarena,Rodolfo Camarena,halo-cea,halo-cea,1,halo-cea,0,0,False
rodrigo-reis,Rodrigo Reis,Rodrigo Reis,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
rodrigo-teixeira,Rodrigo Teixeira,Rodrigo Teixeira,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
rodrigo-vicenciomoreira,Rodrigo Vicencio-Moreira,Rodrigo Vicencio-Moreira,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
rogelio-olguin,Rogelio Olguin,Rogelio Olguin,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
rogene-abenojar,Rogene Abenojar,Rogene Abenojar,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
rogene-guinto,Rogene Guinto,Rogene Guinto,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
roger-garland,Roger Garland,Roger Garland,halo-5,halo-5,1,halo-5,0,0,False
roger-j-hansen,Roger J. Hansen,Roger J. Hansen|Roger Hansen,halo-5,halo-mcc-2021,2,halo-5|halo-mcc-2021,6,6,False
roger-westmoreland-price-ii,Roger Westmoreland Price II,Roger Westmoreland Price II,halo-mcc-2021,halo-campaign-evolved,3,halo-mcc-2021|halo-infinite|halo-campaign-evolved,5,5,False
roger-wolfson,Roger Wolfson,Roger Wolfson,halo-ce,halo-reach,5,halo-ce|halo-2|halo-3|halo-3-odst|halo-reach,9,3,False
rohit-mukherjee,Rohit Mukherjee,Rohit Mukherjee,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
rohith-chandran,Rohith Chandran,Rohith Chandran,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
roise-bloome,Roise Bloome,Roise Bloome,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
roland-thai,Roland Thai,Roland Thai|Roland N. Thai,halo-5,halo-5,1,halo-5,0,0,False
rolando-cisneros,Rolando Cisneros,Rolando Cisneros,halo-reach,halo-reach,1,halo-reach,0,0,False
rolf-mohr,Rolf Mohr,Rolf Mohr|Rolf M. Mohr,halo-cea,halo-mcc,3,halo-cea|halo-4|halo-mcc,3,2,False
rolland-leung,Rolland Leung,Rolland Leung,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
romain-killian,Romain Killian,Romain Killian,halo-mcc-2018,halo-mcc-2018,1,halo-mcc-2018,0,0,False
romain-le-guillerm,Romain Le Guillerm,Romain Le Guillerm,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
roman-androshchuk,Roman Androshchuk,Roman Androshchuk,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
roman-deryabin,Roman Deryabin,Roman Deryabin,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
roman-fusco,Roman Fusco,Roman Fusco,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
roman-grishaev,Roman Grishaev,Roman Grishaev,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
roman-khamitov,Roman Khamitov,Roman Khamitov,halo-mcc-2021,halo-infinite,2,halo-mcc-2021|halo-infinite,0,0,False
roman-kladovshchikov,Roman Kladovshchikov,Roman Kladovshchikov,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
roman-lebedev,Roman Lebedev,Roman Lebedev,halo-cea,halo-mcc-2021,2,halo-cea|halo-mcc-2021,10,10,False
roman-markovetski,Roman Markovetski,Roman Markovetski,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
roman-pereverzov,Roman Pereverzov,Roman Pereverzov,halo-cea,halo-cea,1,halo-cea,0,0,False
roman-semenenko,Roman Semenenko,Roman Semenenko,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
roman-voronin,Roman Voronin,Roman Voronin,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
roman-zakharov,Roman Zakharov,Roman Zakharov,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
roman-zhigunov,Roman Zhigunov,Roman Zhigunov,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
romeo-buelva-jr,Romeo Buelva Jr.,Romeo Buelva Jr.,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
romina-gomez,Romina Gomez,Romina Gomez,halo-infinite,halo-campaign-evolved,2,halo-infinite|halo-campaign-evolved,5,5,False
ron-ashtiani,Ron Ashtiani,Ron Ashtiani,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
ron-blais,Ron Blais,Ron Blais,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
ron-brown,Ron Brown,Ron Brown,halo-mcc-2021,halo-campaign-evolved,3,halo-mcc-2021|halo-infinite|halo-campaign-evolved,5,5,False
ron-fidelman,Ron Fidelman,Ron Fidelman,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
ron-henseleit,Ron Henseleit,Ron Henseleit,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
ron-hippe,Ron Hippe,Ron Hippe|Ronald Hippe,halo-3,halo-campaign-evolved,3,halo-3|halo-reach|halo-campaign-evolved,19,16,True
ron-lajoie,Ron LaJoie,Ron LaJoie,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
ron-livingston,Ron Livingston,Ron Livingston,halo-reach,halo-campaign-evolved,2,halo-reach|halo-campaign-evolved,16,16,False
ron-perlman,Ron Perlman,Ron Perlman,halo-2,halo-3,2,halo-2|halo-3,3,3,False
ron-running,Ron Running,Ron Running,halo-reach,halo-reach,1,halo-reach,0,0,False
ron-yuan,Ron Yuan,Ron Yuan,halo-4,halo-4,1,halo-4,0,0,False
ronald-dutch-hill,Ronald Dutch Hill,Ronald Dutch Hill,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
ronald-lagata,Ronald Lagata,Ronald Lagata,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
ronald-m-butler,Ronald M Butler,Ronald M Butler,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
ronnie-thornley-iii,Ronnie Thornley III,Ronnie Thornley III|Ronnie Thornley,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
roosevelt-hubbard,Roosevelt Hubbard,Roosevelt Hubbard,halo-mcc-2021,halo-infinite,2,halo-mcc-2021|halo-infinite,0,0,False
rory-menteer,Rory Menteer,Rory Menteer,halo-reach,halo-reach,1,halo-reach,0,0,False
rory-young,Rory Young,Rory Young,halo-4,halo-campaign-evolved,4,halo-4|halo-5|halo-infinite|halo-campaign-evolved,14,6,False
rosabelle-armstead,Rosabelle Armstead,Rosabelle Armstead,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
rosalie-cronin,Rosalie Cronin,Rosalie Cronin,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
rosalind-waters,Rosalind Waters,Rosalind Waters,halo-5,halo-5,1,halo-5,0,0,False
rose-warrengreen,Rose Warren-Green,Rose Warren-Green,halo-5,halo-5,1,halo-5,0,0,False
ross-bury,Ross Bury,Ross Bury,halo-3,halo-3,1,halo-3,0,0,False
ross-kameny,Ross Kameny,Ross Kameny,halo-4,halo-4,1,halo-4,0,0,False
ross-le,Ross Le,Ross Le,halo-4,halo-4,1,halo-4,0,0,False
roxana-ortega,Roxana Ortega,Roxana Ortega|Roxanna Ortega,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
roxann-jacobsen,Roxann Jacobsen,Roxann Jacobsen,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
roxanne-coskey,Roxanne Coskey,Roxanne Coskey,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
roxy-garza,Roxy Garza,Roxy Garza,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
roxy-reiland,Roxy Reiland,Roxy Reiland,halo-4,halo-5,2,halo-4|halo-5,3,3,False
roy-herrod,Roy Herrod,Roy Herrod,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
roy-malan,Roy Malan,Roy Malan,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
roy-stanton,Roy Stanton,Roy Stanton,halo-3,halo-3,1,halo-3,0,0,False
royal-sybrandt,Royal Sybrandt,Royal Sybrandt,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
rsvp-voices,RSVP Voices,RSVP Voices,halo-4,halo-4,1,halo-4,0,0,False
ru-dan,Ru Dan,Ru Dan,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
ruben-kyle-renteria,Ruben Kyle Renteria,Ruben Kyle Renteria,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
ruben-navarro,Rubén Navarro,Rubén Navarro,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
rufus-olivier,Rufus Olivier,Rufus Olivier,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
ruge-sun,Ruge Sun,Ruge Sun,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
rui-chang,Rui Chang,Rui Chang,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
rupert-coulson,Rupert Coulson,Rupert Coulson,halo-4,halo-4,1,halo-4,0,0,False
ruslan-borzenko,Ruslan Borzenko,Ruslan Borzenko,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
ruslan-ibragimov,Ruslan Ibragimov,Ruslan Ibragimov,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
ruslan-mezhetskiy,Ruslan Mezhetskiy,Ruslan Mezhetskiy,halo-cea,halo-cea,1,halo-cea,0,0,False
ruslan-svinoboi,Ruslan Svinoboi,Ruslan Svinoboi,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
ruslan-vizgalin,Ruslan Vizgalin,Ruslan Vizgalin,halo-cea,halo-cea,1,halo-cea,0,0,False
russ-almond,Russ Almond,Russ Almond|Russell Almond,halo-3,halo-3,1,halo-3,0,0,False
russ-bernice,Russ Bernice,Russ Bernice,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
russell-e-swinhart,Russell E. Swinhart,Russell E. Swinhart|Russell Swinhart|Russell E Swinhart,halo-mcc,halo-infinite,4,halo-mcc|halo-5|halo-mcc-2021|halo-infinite,7,6,False
russell-gillette,Russell Gillette,Russell Gillette,halo-5,halo-infinite,2,halo-5|halo-infinite,6,6,False
russell-higgins,Russell Higgins,Russell Higgins,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
russell-kentish,Russell Kentish,Russell Kentish,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
russell-l-west,Russell West,Russell West|Russell L West,halo-mcc,halo-5,2,halo-mcc|halo-5,1,1,False
russell-matteson,Russell Matteson,Russell Matteson,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
russell-pearsall,Russell Pearsall,Russell Pearsall,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
rustam-akhtyamov,Rustam Akhtyamov,Rustam Akhtyamov,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
rustam-gimadiyev,Rustam Gimadiyev,Rustam Gimadiyev,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
ruth-caspary,Ruth Caspary,Ruth Caspary,halo-3,halo-3,1,halo-3,0,0,False
ruth-kim,Ruth Kim,Ruth Kim,halo-5,halo-5,1,halo-5,0,0,False
ryan-alban,Ryan Alban,Ryan Alban,halo-5,halo-campaign-evolved,3,halo-5|halo-infinite|halo-campaign-evolved,11,6,False
ryan-andrews,Ryan Andrews,Ryan Andrews,halo-4,halo-4,1,halo-4,0,0,False
ryan-atwater,Ryan Atwater,Ryan Atwater,halo-4,halo-5,2,halo-4|halo-5,3,3,False
ryan-b-peterson,Ryan B. Peterson,Ryan B. Peterson|Ryan Peterson,halo-4,halo-infinite,3,halo-4|halo-5|halo-infinite,9,6,False
ryan-beberwyck,Ryan Beberwyck,Ryan Beberwyck,halo-5,halo-campaign-evolved,3,halo-5|halo-infinite|halo-campaign-evolved,11,6,False
ryan-bergstrom,Ryan Bergstrom,Ryan Bergstrom,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
ryan-blosser,Ryan Blosser,Ryan Blosser,halo-3,halo-3,1,halo-3,0,0,False
ryan-callens,Ryan Callens,Ryan Callens,halo-5,halo-5,1,halo-5,0,0,False
ryan-chan,Ryan Chan,Ryan Chan,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
ryan-connolly,Ryan Connolly,Ryan Connolly,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
ryan-crosby,Ryan Crosby,Ryan Crosby,halo-reach,halo-reach,1,halo-reach,0,0,False
ryan-darcey,Ryan Darcey,Ryan Darcey,halo-5,halo-5,1,halo-5,0,0,False
ryan-daugherty,Ryan Daugherty,Ryan Daugherty,halo-mcc-2021,halo-infinite,2,halo-mcc-2021|halo-infinite,0,0,False
ryan-davison,Ryan Davison,Ryan Davison,halo-4,halo-infinite,3,halo-4|halo-5|halo-infinite,9,6,False
ryan-delaney,Ryan Delaney,Ryan Delaney,halo-5,halo-5,1,halo-5,0,0,False
ryan-durand,Ryan Durand,Ryan Durand,halo-5,halo-5,1,halo-5,0,0,False
ryan-eames,Ryan Eames,Ryan Eames,halo-reach,halo-reach,1,halo-reach,0,0,False
ryan-ellis,Ryan Ellis,Ryan Ellis,halo-reach,halo-reach,1,halo-reach,0,0,False
ryan-faillace,Ryan Faillace,Ryan Faillace,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
ryan-fox,Ryan Fox,Ryan Fox,halo-4,halo-4,1,halo-4,0,0,False
ryan-gibson,Ryan Gibson,Ryan Gibson,halo-cea,halo-mcc,2,halo-cea|halo-mcc,3,3,False
ryan-girard,Ryan Girard,Ryan Girard,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
ryan-gitter,Ryan Gitter,Ryan Gitter,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
ryan-gordon,Ryan Gordon,Ryan Gordon,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
ryan-gossage,Ryan Gossage,Ryan Gossage,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
ryan-grubb,Ryan Grubb,Ryan Grubb,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
ryan-hogarth,Ryan Hogarth,Ryan Hogarth,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
ryan-huckleberry,Ryan Huckleberry,Ryan Huckleberry,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
ryan-humphrey,Ryan Humphrey,Ryan Humphrey,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
ryan-hylland,Ryan Hylland,Ryan Hylland,halo-ce,halo-2,2,halo-ce|halo-2,3,3,False
ryan-j-grant,Ryan J. Grant,Ryan J. Grant,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
ryan-james,Ryan James,Ryan James,halo-reach,halo-reach,1,halo-reach,0,0,False
ryan-jividen,Ryan Jividen,Ryan Jividen,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
ryan-jones,Ryan Jones,Ryan Jones,halo-5,halo-5,1,halo-5,0,0,False
ryan-kane,Ryan Kane,Ryan Kane,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
ryan-klaverweide,Ryan Klaverweide,Ryan Klaverweide,halo-reach,halo-reach,1,halo-reach,0,0,False
ryan-kuehn,Ryan Kuehn,Ryan Kuehn,halo-5,halo-campaign-evolved,3,halo-5|halo-infinite|halo-campaign-evolved,11,6,False
ryan-ladeen,Ryan Ladeen,Ryan Ladeen,halo-reach,halo-reach,1,halo-reach,0,0,False
ryan-lee,Ryan Lee,Ryan Lee,halo-5,halo-5,1,halo-5,0,0,False
ryan-leslie,Ryan Leslie,Ryan Leslie,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
ryan-lin,Ryan Lin,Ryan Lin,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
ryan-lockamyemmons,Ryan Lockamy-Emmons,Ryan Lockamy-Emmons,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
ryan-madson,Ryan Madson,Ryan Madson,halo-4,halo-4,1,halo-4,0,0,False
ryan-mansfield,Ryan Mansfield,Ryan Mansfield,halo-cea,halo-4,2,halo-cea|halo-4,1,1,False
ryan-marr,Ryan Marr,Ryan Marr,halo-4,halo-4,1,halo-4,0,0,False
ryan-maxwell,Ryan Maxwell,Ryan Maxwell,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
ryan-mayes,Ryan Mayes,Ryan Mayes,halo-4,halo-4,1,halo-4,0,0,False
ryan-mayne,Ryan Mayne,Ryan Mayne,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
ryan-mcgeary,Ryan McGeary,Ryan McGeary,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
ryan-merritt,Ryan Merritt,Ryan Merritt,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
ryan-moore,Ryan Moore,Ryan Moore,halo-mcc-2021,halo-infinite,2,halo-mcc-2021|halo-infinite,0,0,False
ryan-murphy-lucas,Ryan Lucas,Ryan Lucas|Ryan Murphy Lucas,halo-mcc-2021,halo-infinite,2,halo-mcc-2021|halo-infinite,0,0,False
ryan-nolan,Ryan Nolan,Ryan Nolan,halo-infinite,halo-campaign-evolved,2,halo-infinite|halo-campaign-evolved,5,5,False
ryan-norman,Ryan Norman,Ryan Norman,halo-cea,halo-mcc,2,halo-cea|halo-mcc,3,3,False
ryan-oconnor,Ryan O'Connor,Ryan O'Connor,halo-5,halo-infinite,2,halo-5|halo-infinite,6,6,False
ryan-paradis,Ryan Paradis,Ryan Paradis,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
ryan-payton,Ryan Payton,Ryan Payton,halo-4,halo-4,1,halo-4,0,0,False
ryan-reid,Ryan Reid,Ryan Reid,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
ryan-roberts,Ryan Roberts,Ryan Roberts,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
ryan-roth,Ryan Roth,Ryan Roth,halo-5,halo-infinite,2,halo-5|halo-infinite,6,6,False
ryan-rude,Ryan Rude,Ryan Rude,halo-4,halo-4,1,halo-4,0,0,False
ryan-russellyates,Ryan Russell-Yates,Ryan Russell-Yates,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
ryan-samlalsingh,Ryan Samlalsingh,Ryan Samlalsingh,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
ryan-sanchez,Ryan Sanchez,Ryan Sanchez,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
ryan-schaad,Ryan Schaad,Ryan Schaad,halo-infinite,halo-campaign-evolved,2,halo-infinite|halo-campaign-evolved,5,5,False
ryan-senger,Ryan Senger,Ryan Senger,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
ryan-smith,Ryan Smith,Ryan Smith,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
ryan-steinbach,Ryan Steinbach,Ryan Steinbach,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
ryan-tompkins,Ryan Tompkins,Ryan Tompkins,halo-mcc-2021,halo-infinite,2,halo-mcc-2021|halo-infinite,0,0,False
ryan-trowbridge,Ryan Trowbridge,Ryan Trowbridge,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
ryan-watkins,Ryan Watkins,Ryan Watkins,halo-4,halo-4,1,halo-4,0,0,False
ryan-wheeler,Ryan Wheeler,Ryan Wheeler,halo-3-odst,halo-3-odst,1,halo-3-odst,0,0,False
ryan-yee,Ryan Yee,Ryan Yee,halo-3,halo-3-odst,2,halo-3|halo-3-odst,2,2,False
rye-johnson,Rye Johnson,Rye Johnson,halo-3,halo-3,1,halo-3,0,0,False
ryszard-kowalczyk,Ryszard Kowalczyk,Ryszard Kowalczyk,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
saam-jazayeri,Saam Jazayeri,Saam Jazayeri,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
sabrina-hoffiz,Sabrina Hoffiz,Sabrina Hoffiz,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
sabrina-thomas,Sabrina Thomas,Sabrina Thomas,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
sachin-gupta,Sachin Gupta,Sachin Gupta,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
safi-rouhi,Safi Rouhi,Safi Rouhi,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
sage-merrill,Sage Merrill,Sage Merrill,halo-3-odst,halo-reach,2,halo-3-odst|halo-reach,1,1,False
said-zouaghi,Saïd Zouaghi,Saïd Zouaghi,halo-infinite,halo-campaign-evolved,2,halo-infinite|halo-campaign-evolved,5,5,False
sakib-saikia,Sakib Saikia,Sakib Saikia,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
salim-jarrouge,Salim Jarrouge,Salim Jarrouge,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
salli-saffioti,Salli Saffioti,Salli Saffioti,halo-5,halo-5,1,halo-5,0,0,False
sally-huang,Sally Huang,Sally Huang,halo-4,halo-4,1,halo-4,0,0,False
sally-kayl,Sally Kayl,Sally Kayl,halo-3-odst,halo-3-odst,1,halo-3-odst,0,0,False
sally-nordquist,Sally Nordquist,Sally Nordquist,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
salomon-fernandez-anguiano,Salomon Fernandez Anguiano,Salomon Fernandez Anguiano,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
saloua-ouassil,Saloua Ouassil,Saloua Ouassil,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
salvador-garcia-mendez,Salvador Garcia Mendez,Salvador Garcia Mendez,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
