game_id,source_ref,heading
halo-infinite-multiplayer,mobygames:tr319,343 Industries: Production Team - Live: Commerce
halo-infinite-multiplayer,mobygames:tr32,343 Industries: Art Team - Character & Sandbox Art: Character Art
halo-infinite-multiplayer,mobygames:tr320,343 Industries: Production Team - Live: Customization
halo-infinite-multiplayer,mobygames:tr321,343 Industries: Production Team - Live: Customization
halo-infinite-multiplayer,mobygames:tr322,343 Industries: Production Team - Live: Flighting
halo-infinite-multiplayer,mobygames:tr323,343 Industries: Production Team - Live: Flighting
halo-infinite-multiplayer,mobygames:tr324,343 Industries: Production Team - Live: Localization
halo-infinite-multiplayer,mobygames:tr325,343 Industries: Production Team - Live: Localization
halo-infinite-multiplayer,mobygames:tr326,343 Industries: Production Team - Live: Release Management
halo-infinite-multiplayer,mobygames:tr327,343 Industries: Production Team - Live: Release Management
halo-infinite-multiplayer,mobygames:tr328,343 Industries: Production Team - PC
halo-infinite-multiplayer,mobygames:tr329,343 Industries: Production Team - PC
halo-infinite-multiplayer,mobygames:tr33,343 Industries: Art Team - Character & Sandbox Art: Character Art
halo-infinite-multiplayer,mobygames:tr330,343 Industries: Production Team - PC
halo-infinite-multiplayer,mobygames:tr331,Studios Quality Team: Microsoft - Director of Quality
halo-infinite-multiplayer,mobygames:tr332,Studios Quality Team: Microsoft - Director of Quality
halo-infinite-multiplayer,mobygames:tr333,Studios Quality Team: Microsoft - Quality Manager
halo-infinite-multiplayer,mobygames:tr334,Studios Quality Team: Microsoft - Quality Manager
halo-infinite-multiplayer,mobygames:tr335,Studios Quality Team: Microsoft - Quality Lead
halo-infinite-multiplayer,mobygames:tr336,Studios Quality Team: Microsoft - Quality Lead
halo-infinite-multiplayer,mobygames:tr337,Studios Quality Team: Microsoft - Quality Lead
halo-infinite-multiplayer,mobygames:tr338,Studios Quality Team: Microsoft - Quality Engineers
halo-infinite-multiplayer,mobygames:tr339,Studios Quality Team: Microsoft - Quality Engineers
halo-infinite-multiplayer,mobygames:tr34,343 Industries: Art Team - Character & Sandbox Art: Character Technical Art
halo-infinite-multiplayer,mobygames:tr340,Studios Quality Team: Microsoft - Quality Engineers
halo-infinite-multiplayer,mobygames:tr341,Studios Quality Team: Microsoft - Data Engineers
halo-infinite-multiplayer,mobygames:tr342,Studios Quality Team: Microsoft - Data Engineers
halo-infinite-multiplayer,mobygames:tr343,Studios Quality Team: Microsoft - Software Engineers
halo-infinite-multiplayer,mobygames:tr344,Studios Quality Team: Microsoft - Software Engineers
halo-infinite-multiplayer,mobygames:tr345,Studios Quality Team: Microsoft - Software Engineers
halo-infinite-multiplayer,mobygames:tr346,Studios Quality Team: Microsoft - Software Engineers
halo-infinite-multiplayer,mobygames:tr347,Studios Quality Team: Microsoft - Quality Analysts
halo-infinite-multiplayer,mobygames:tr348,Studios Quality Team: Microsoft - Quality Analysts
halo-infinite-multiplayer,mobygames:tr349,Studios Quality Team: External Teams
halo-infinite-multiplayer,mobygames:tr35,343 Industries: Art Team - Character & Sandbox Art: Character Technical Art
halo-infinite-multiplayer,mobygames:tr350,Studios Quality Team: External Teams
halo-infinite-multiplayer,mobygames:tr351,Studios Quality Team: External Teams
halo-infinite-multiplayer,mobygames:tr352,Studios Quality Team: External Teams
halo-infinite-multiplayer,mobygames:tr353,Studios Quality Team: External Teams
halo-infinite-multiplayer,mobygames:tr354,Studios Quality Team: External Teams
halo-infinite-multiplayer,mobygames:tr355,Studios Quality Team: External Teams
halo-infinite-multiplayer,mobygames:tr356,Studios Quality Team: External Teams
halo-infinite-multiplayer,mobygames:tr357,Studios Quality Team: External Teams
halo-infinite-multiplayer,mobygames:tr358,Studios Quality Team: External Teams
halo-infinite-multiplayer,mobygames:tr359,Studios Quality Team: External Teams
halo-infinite-multiplayer,mobygames:tr36,343 Industries: Art Team - Character & Sandbox Art: Character Technical Art
halo-infinite-multiplayer,mobygames:tr360,Outsource Partners: Airship Images - Character Art
halo-infinite-multiplayer,mobygames:tr361,Outsource Partners: Airship Images - Character Art
halo-infinite-multiplayer,mobygames:tr362,Outsource Partners: Airship Images - Character Art
halo-infinite-multiplayer,mobygames:tr363,Outsource Partners: Airship Images - Character Art
halo-infinite-multiplayer,mobygames:tr364,Outsource Partners: Atomhawk - Concept Art
halo-infinite-multiplayer,mobygames:tr365,Outsource Partners: Atomhawk - Concept Art
halo-infinite-multiplayer,mobygames:tr366,Outsource Partners: Atomhawk - Concept Art
halo-infinite-multiplayer,mobygames:tr367,Outsource Partners: Atomhawk - Production
halo-infinite-multiplayer,mobygames:tr368,Outsource Partners: Atomhawk - Production
halo-infinite-multiplayer,mobygames:tr369,Outsource Partners: Atomhawk - Management
halo-infinite-multiplayer,mobygames:tr37,343 Industries: Art Team - Character & Sandbox Art: Sandbox Art
halo-infinite-multiplayer,mobygames:tr370,Outsource Partners: Atomhawk - Management
halo-infinite-multiplayer,mobygames:tr371,Outsource Partners: Atomhawk - UI
halo-infinite-multiplayer,mobygames:tr372,Outsource Partners: Atomhawk - UI
halo-infinite-multiplayer,mobygames:tr373,Outsource Partners: Atomhawk - UI
halo-infinite-multiplayer,mobygames:tr374,Outsource Partners: Axis Studios - Animation
halo-infinite-multiplayer,mobygames:tr375,Outsource Partners: Axis Studios - Animation
halo-infinite-multiplayer,mobygames:tr376,Outsource Partners: Axis Studios - Animation
halo-infinite-multiplayer,mobygames:tr377,Outsource Partners: Axis Studios - Animation
halo-infinite-multiplayer,mobygames:tr378,Outsource Partners: Axis Studios - Design: Character
halo-infinite-multiplayer,mobygames:tr379,Outsource Partners: Axis Studios - Design: Character
halo-infinite-multiplayer,mobygames:tr38,343 Industries: Art Team - Character & Sandbox Art: Sandbox Art
halo-infinite-multiplayer,mobygames:tr380,Outsource Partners: Axis Studios - Design: Colour Scripts
halo-infinite-multiplayer,mobygames:tr381,Outsource Partners: Axis Studios - Design: Colour Scripts
halo-infinite-multiplayer,mobygames:tr382,Outsource Partners: Axis Studios - Design: Environments
halo-infinite-multiplayer,mobygames:tr383,Outsource Partners: Axis Studios - Design: Environments
halo-infinite-multiplayer,mobygames:tr384,Outsource Partners: Axis Studios - Design: Vehicles
halo-infinite-multiplayer,mobygames:tr385,Outsource Partners: Axis Studios - Design: Vehicles
halo-infinite-multiplayer,mobygames:tr386,Outsource Partners: Axis Studios - FX
halo-infinite-multiplayer,mobygames:tr387,Outsource Partners: Axis Studios - FX
halo-infinite-multiplayer,mobygames:tr388,Outsource Partners: Axis Studios - FX
halo-infinite-multiplayer,mobygames:tr389,Outsource Partners: Axis Studios - Production
halo-infinite-multiplayer,mobygames:tr39,343 Industries: Art Team - Character & Sandbox Art: Sandbox Art
halo-infinite-multiplayer,mobygames:tr390,Outsource Partners: Axis Studios - Production
halo-infinite-multiplayer,mobygames:tr391,Outsource Partners: Axis Studios - Production
halo-infinite-multiplayer,mobygames:tr392,Outsource Partners: Axis Studios - Production
halo-infinite-multiplayer,mobygames:tr393,Outsource Partners: Axis Studios - Assets: Characters
halo-infinite-multiplayer,mobygames:tr394,Outsource Partners: Axis Studios - Assets: Characters
halo-infinite-multiplayer,mobygames:tr395,Outsource Partners: Axis Studios - Assets: Characters
halo-infinite-multiplayer,mobygames:tr396,Outsource Partners: Axis Studios - Assets: Characters
halo-infinite-multiplayer,mobygames:tr397,Outsource Partners: Axis Studios - Assets: Characters
halo-infinite-multiplayer,mobygames:tr398,Outsource Partners: Axis Studios - Assets: Characters
halo-infinite-multiplayer,mobygames:tr399,Outsource Partners: Axis Studios - Assets: Environments
halo-infinite-multiplayer,mobygames:tr4,343 Industries: Art Team
halo-infinite-multiplayer,mobygames:tr40,343 Industries: Art Team - Character & Sandbox Art: Sandbox Technical Art
halo-infinite-multiplayer,mobygames:tr400,Outsource Partners: Axis Studios - Assets: Environments
halo-infinite-multiplayer,mobygames:tr401,Outsource Partners: Axis Studios - Assets: Environments
halo-infinite-multiplayer,mobygames:tr402,Outsource Partners: Axis Studios - Assets: Environments & Vehicles
halo-infinite-multiplayer,mobygames:tr403,Outsource Partners: Axis Studios - Assets: Environments & Vehicles
halo-infinite-multiplayer,mobygames:tr404,Outsource Partners: Axis Studios - Assets: Environments & Vehicles
halo-infinite-multiplayer,mobygames:tr405,Outsource Partners: Axis Studios - Assets: Vehicles
halo-infinite-multiplayer,mobygames:tr406,Outsource Partners: Axis Studios - Assets: Vehicles
halo-infinite-multiplayer,mobygames:tr407,Outsource Partners: Axis Studios - CFX
halo-infinite-multiplayer,mobygames:tr408,Outsource Partners: Axis Studios - CFX
halo-infinite-multiplayer,mobygames:tr409,Outsource Partners: Axis Studios - Digital Matte Painting
halo-infinite-multiplayer,mobygames:tr41,343 Industries: Art Team - Character & Sandbox Art: Sandbox Technical Art
halo-infinite-multiplayer,mobygames:tr410,Outsource Partners: Axis Studios - Digital Matte Painting
halo-infinite-multiplayer,mobygames:tr411,Outsource Partners: Axis Studios - Editorial
halo-infinite-multiplayer,mobygames:tr412,Outsource Partners: Axis Studios - Editorial
halo-infinite-multiplayer,mobygames:tr413,Outsource Partners: Axis Studios - Editorial
halo-infinite-multiplayer,mobygames:tr414,Outsource Partners: Axis Studios - Lighting & Compositing
halo-infinite-multiplayer,mobygames:tr415,Outsource Partners: Axis Studios - Lighting & Compositing
halo-infinite-multiplayer,mobygames:tr416,Outsource Partners: Axis Studios - Lighting & Compositing
halo-infinite-multiplayer,mobygames:tr417,Outsource Partners: Axis Studios - Lighting & Compositing
halo-infinite-multiplayer,mobygames:tr418,Outsource Partners: Axis Studios - Lighting & Compositing: Look Development
halo-infinite-multiplayer,mobygames:tr419,Outsource Partners: Axis Studios - Lighting & Compositing: Look Development
halo-infinite-multiplayer,mobygames:tr42,343 Industries: Art Team - Character & Sandbox Art: Sandbox Technical Art
halo-infinite-multiplayer,mobygames:tr420,Outsource Partners: Axis Studios - Previs
halo-infinite-multiplayer,mobygames:tr421,Outsource Partners: Axis Studios - Previs
halo-infinite-multiplayer,mobygames:tr422,Outsource Partners: Axis Studios - Previs
halo-infinite-multiplayer,mobygames:tr423,Outsource Partners: Axis Studios - Previs - Motion Capture
halo-infinite-multiplayer,mobygames:tr424,Outsource Partners: Axis Studios - Previs - Motion Capture
halo-infinite-multiplayer,mobygames:tr425,Outsource Partners: Axis Studios - Rendering
halo-infinite-multiplayer,mobygames:tr426,Outsource Partners: Axis Studios - Rendering
halo-infinite-multiplayer,mobygames:tr427,Outsource Partners: Axis Studios - Rigging
halo-infinite-multiplayer,mobygames:tr428,Outsource Partners: Axis Studios - Rigging
halo-infinite-multiplayer,mobygames:tr429,Outsource Partners: Axis Studios - Rigging
halo-infinite-multiplayer,mobygames:tr43,343 Industries: Art Team - Concept Art
halo-infinite-multiplayer,mobygames:tr430,Outsource Partners: Axis Studios - RND
halo-infinite-multiplayer,mobygames:tr431,Outsource Partners: Axis Studios - RND
halo-infinite-multiplayer,mobygames:tr432,Outsource Partners: Axis Studios - Supervision: Art
halo-infinite-multiplayer,mobygames:tr433,Outsource Partners: Axis Studios - Supervision: Art
halo-infinite-multiplayer,mobygames:tr434,Outsource Partners: Axis Studios - Supervision: Art
halo-infinite-multiplayer,mobygames:tr435,Outsource Partners: Axis Studios - Supervision: Creative
halo-infinite-multiplayer,mobygames:tr436,Outsource Partners: Axis Studios - Supervision: Creative
halo-infinite-multiplayer,mobygames:tr437,Outsource Partners: Axis Studios - Supervision: LRC
halo-infinite-multiplayer,mobygames:tr438,Outsource Partners: Axis Studios - Supervision: LRC
halo-infinite-multiplayer,mobygames:tr439,"Outsource Partners: Certain Affinity, Inc. - Project Directors"
halo-infinite-multiplayer,mobygames:tr44,343 Industries: Art Team - Concept Art
halo-infinite-multiplayer,mobygames:tr440,"Outsource Partners: Certain Affinity, Inc. - Project Directors"
halo-infinite-multiplayer,mobygames:tr441,"Outsource Partners: Certain Affinity, Inc. - Project Directors"
halo-infinite-multiplayer,mobygames:tr442,"Outsource Partners: Certain Affinity, Inc. - Project Directors"
halo-infinite-multiplayer,mobygames:tr443,"Outsource Partners: Certain Affinity, Inc. - Project Directors"
halo-infinite-multiplayer,mobygames:tr444,"Outsource Partners: Certain Affinity, Inc. - Project Directors"
halo-infinite-multiplayer,mobygames:tr445,"Outsource Partners: Certain Affinity, Inc. - Project Directors"
halo-infinite-multiplayer,mobygames:tr446,"Outsource Partners: Certain Affinity, Inc. - Project Leads"
halo-infinite-multiplayer,mobygames:tr447,"Outsource Partners: Certain Affinity, Inc. - Project Leads"
halo-infinite-multiplayer,mobygames:tr448,"Outsource Partners: Certain Affinity, Inc. - Project Leads"
halo-infinite-multiplayer,mobygames:tr449,"Outsource Partners: Certain Affinity, Inc. - Project Leads"
halo-infinite-multiplayer,mobygames:tr45,343 Industries: Art Team - Concept Art
halo-infinite-multiplayer,mobygames:tr450,"Outsource Partners: Certain Affinity, Inc. - Project Leads"
halo-infinite-multiplayer,mobygames:tr451,"Outsource Partners: Certain Affinity, Inc. - Project Leads"
halo-infinite-multiplayer,mobygames:tr452,"Outsource Partners: Certain Affinity, Inc. - Project Leads"
halo-infinite-multiplayer,mobygames:tr453,"Outsource Partners: Certain Affinity, Inc. - Project Leads"
halo-infinite-multiplayer,mobygames:tr454,"Outsource Partners: Certain Affinity, Inc. - Project Leads"
halo-infinite-multiplayer,mobygames:tr455,"Outsource Partners: Certain Affinity, Inc. - Project Leads"
halo-infinite-multiplayer,mobygames:tr456,"Outsource Partners: Certain Affinity, Inc. - Project Leads"
halo-infinite-multiplayer,mobygames:tr457,"Outsource Partners: Certain Affinity, Inc. - Animation"
halo-infinite-multiplayer,mobygames:tr458,"Outsource Partners: Certain Affinity, Inc. - Animation"
halo-infinite-multiplayer,mobygames:tr459,"Outsource Partners: Certain Affinity, Inc. - Character Art"
halo-infinite-multiplayer,mobygames:tr46,343 Industries: Art Team - Environment Art
halo-infinite-multiplayer,mobygames:tr460,"Outsource Partners: Certain Affinity, Inc. - Character Art"
halo-infinite-multiplayer,mobygames:tr461,"Outsource Partners: Certain Affinity, Inc. - Concept Art"
halo-infinite-multiplayer,mobygames:tr462,"Outsource Partners: Certain Affinity, Inc. - Concept Art"
halo-infinite-multiplayer,mobygames:tr463,"Outsource Partners: Certain Affinity, Inc. - Design"
halo-infinite-multiplayer,mobygames:tr464,"Outsource Partners: Certain Affinity, Inc. - Design"
halo-infinite-multiplayer,mobygames:tr465,"Outsource Partners: Certain Affinity, Inc. - Engineering"
halo-infinite-multiplayer,mobygames:tr466,"Outsource Partners: Certain Affinity, Inc. - Engineering"
halo-infinite-multiplayer,mobygames:tr467,"Outsource Partners: Certain Affinity, Inc. - Environment Art"
halo-infinite-multiplayer,mobygames:tr468,"Outsource Partners: Certain Affinity, Inc. - Environment Art"
halo-infinite-multiplayer,mobygames:tr469,"Outsource Partners: Certain Affinity, Inc. - Lighting"
halo-infinite-multiplayer,mobygames:tr47,343 Industries: Art Team - Environment Art
halo-infinite-multiplayer,mobygames:tr470,"Outsource Partners: Certain Affinity, Inc. - Lighting"
halo-infinite-multiplayer,mobygames:tr471,"Outsource Partners: Certain Affinity, Inc. - Production"
halo-infinite-multiplayer,mobygames:tr472,"Outsource Partners: Certain Affinity, Inc. - Production"
halo-infinite-multiplayer,mobygames:tr473,"Outsource Partners: Certain Affinity, Inc. - Materials / Terrain"
halo-infinite-multiplayer,mobygames:tr474,"Outsource Partners: Certain Affinity, Inc. - Materials / Terrain"
halo-infinite-multiplayer,mobygames:tr475,"Outsource Partners: Certain Affinity, Inc. - Technical Animation"
halo-infinite-multiplayer,mobygames:tr476,"Outsource Partners: Certain Affinity, Inc. - Technical Animation"
halo-infinite-multiplayer,mobygames:tr477,"Outsource Partners: Certain Affinity, Inc. - Technical Art"
halo-infinite-multiplayer,mobygames:tr478,"Outsource Partners: Certain Affinity, Inc. - Technical Art"
halo-infinite-multiplayer,mobygames:tr479,"Outsource Partners: Certain Affinity, Inc. - User Interface Art"
halo-infinite-multiplayer,mobygames:tr48,343 Industries: Art Team - Environment Art
halo-infinite-multiplayer,mobygames:tr480,"Outsource Partners: Certain Affinity, Inc. - User Interface Art"
halo-infinite-multiplayer,mobygames:tr481,"Outsource Partners: Certain Affinity, Inc. - Visual Effects"
halo-infinite-multiplayer,mobygames:tr482,"Outsource Partners: Certain Affinity, Inc. - Visual Effects"
halo-infinite-multiplayer,mobygames:tr483,"Outsource Partners: Certain Affinity, Inc. - Quality Assurance"
halo-infinite-multiplayer,mobygames:tr484,"Outsource Partners: Certain Affinity, Inc. - Quality Assurance"
halo-infinite-multiplayer,mobygames:tr485,"Outsource Partners: Certain Affinity, Inc. - Studio Leadership"
halo-infinite-multiplayer,mobygames:tr486,"Outsource Partners: Certain Affinity, Inc. - Studio Leadership"
halo-infinite-multiplayer,mobygames:tr487,"Outsource Partners: Certain Affinity, Inc. - Studio Leadership"
halo-infinite-multiplayer,mobygames:tr488,"Outsource Partners: Certain Affinity, Inc. - Studio Leadership"
halo-infinite-multiplayer,mobygames:tr489,"Outsource Partners: Certain Affinity, Inc. - Studio Leadership"
halo-infinite-multiplayer,mobygames:tr49,343 Industries: Art Team - Environment Art: Campaign Environment Art
halo-infinite-multiplayer,mobygames:tr490,"Outsource Partners: Certain Affinity, Inc. - Studio Leadership"
halo-infinite-multiplayer,mobygames:tr491,"Outsource Partners: Certain Affinity, Inc. - Studio Leadership"
halo-infinite-multiplayer,mobygames:tr492,"Outsource Partners: Certain Affinity, Inc. - Business Team"
halo-infinite-multiplayer,mobygames:tr493,"Outsource Partners: Certain Affinity, Inc. - Business Team"
halo-infinite-multiplayer,mobygames:tr494,"Outsource Partners: Certain Affinity, Inc. - Business Team"
halo-infinite-multiplayer,mobygames:tr495,"Outsource Partners: Certain Affinity, Inc. - Business Team"
halo-infinite-multiplayer,mobygames:tr496,"Outsource Partners: Certain Affinity, Inc. - Business Team"
halo-infinite-multiplayer,mobygames:tr497,"Outsource Partners: Certain Affinity, Inc. - Business Team"
halo-infinite-multiplayer,mobygames:tr498,"Outsource Partners: Certain Affinity, Inc. - Business Team"
halo-infinite-multiplayer,mobygames:tr499,"Outsource Partners: Certain Affinity, Inc. - Business Team"
halo-infinite-multiplayer,mobygames:tr5,343 Industries: Art Team
halo-infinite-multiplayer,mobygames:tr50,343 Industries: Art Team - Environment Art: Campaign Environment Art
halo-infinite-multiplayer,mobygames:tr500,"Outsource Partners: Certain Affinity, Inc. - Business Team"
halo-infinite-multiplayer,mobygames:tr501,"Outsource Partners: Certain Affinity, Inc. - Studio Support: AV Media"
halo-infinite-multiplayer,mobygames:tr502,"Outsource Partners: Certain Affinity, Inc. - Studio Support: AV Media"
halo-infinite-multiplayer,mobygames:tr503,"Outsource Partners: Certain Affinity, Inc. - Studio Support: AV Media"
halo-infinite-multiplayer,mobygames:tr504,"Outsource Partners: Certain Affinity, Inc. - Studio Support: IT"
halo-infinite-multiplayer,mobygames:tr505,"Outsource Partners: Certain Affinity, Inc. - Studio Support: IT"
halo-infinite-multiplayer,mobygames:tr506,"Outsource Partners: Certain Affinity, Inc. - Studio Support: IT"
halo-infinite-multiplayer,mobygames:tr507,"Outsource Partners: Certain Affinity, Inc. - Studio Support: IT"
halo-infinite-multiplayer,mobygames:tr508,"Outsource Partners: Certain Affinity, Inc. - Studio Support: IT"
halo-infinite-multiplayer,mobygames:tr509,"Outsource Partners: Certain Affinity, Inc. - Studio Support: IT"
halo-infinite-multiplayer,mobygames:tr51,343 Industries: Art Team - Environment Art: Campaign Environment Art
halo-infinite-multiplayer,mobygames:tr510,"Outsource Partners: Certain Affinity, Inc. - Studio Support: IT"
halo-infinite-multiplayer,mobygames:tr511,"Outsource Partners: Certain Affinity, Inc. - Additional Support"
halo-infinite-multiplayer,mobygames:tr512,"Outsource Partners: Certain Affinity, Inc. - Additional Support"
halo-infinite-multiplayer,mobygames:tr513,Outsource Partners: Counterpunch - Animation
halo-infinite-multiplayer,mobygames:tr514,Outsource Partners: Counterpunch - Animation
halo-infinite-multiplayer,mobygames:tr515,Outsource Partners: Counterpunch - Animation
halo-infinite-multiplayer,mobygames:tr516,Outsource Partners: Counterpunch - Animation
halo-infinite-multiplayer,mobygames:tr517,Outsource Partners: Counterpunch - Management
halo-infinite-multiplayer,mobygames:tr518,Outsource Partners: Counterpunch - Management
halo-infinite-multiplayer,mobygames:tr519,Outsource Partners: Counterpunch - Accounting
halo-infinite-multiplayer,mobygames:tr52,343 Industries: Art Team - Environment Art: Campaign Environment Art
halo-infinite-multiplayer,mobygames:tr520,Outsource Partners: Counterpunch - Accounting
halo-infinite-multiplayer,mobygames:tr521,Outsource Partners: Lakshya Digital Pvt Ltd
halo-infinite-multiplayer,mobygames:tr522,Outsource Partners: Lakshya Digital Pvt Ltd
halo-infinite-multiplayer,mobygames:tr523,Outsource Partners: Lakshya Digital Pvt Ltd
halo-infinite-multiplayer,mobygames:tr524,Outsource Partners: Lakshya Digital Pvt Ltd
halo-infinite-multiplayer,mobygames:tr525,Outsource Partners: Lakshya Digital Pvt Ltd
halo-infinite-multiplayer,mobygames:tr526,Outsource Partners: Lakshya Digital Pvt Ltd
halo-infinite-multiplayer,mobygames:tr527,Outsource Partners: Lakshya Digital Pvt Ltd - Art
halo-infinite-multiplayer,mobygames:tr528,Outsource Partners: Lakshya Digital Pvt Ltd - Art
halo-infinite-multiplayer,mobygames:tr529,Outsource Partners: Lakshya Digital Pvt Ltd - Art
halo-infinite-multiplayer,mobygames:tr53,343 Industries: Art Team - Environment Art: Environment Content
halo-infinite-multiplayer,mobygames:tr530,Outsource Partners: Lakshya Digital Pvt Ltd - Art
halo-infinite-multiplayer,mobygames:tr531,Outsource Partners: Lakshya Digital Pvt Ltd - Management
halo-infinite-multiplayer,mobygames:tr532,Outsource Partners: Lakshya Digital Pvt Ltd - Management
halo-infinite-multiplayer,mobygames:tr533,Outsource Partners: Lakshya Digital Pvt Ltd - Management
halo-infinite-multiplayer,mobygames:tr534,Outsource Partners: Lakshya Digital Pvt Ltd - VFX
halo-infinite-multiplayer,mobygames:tr535,Outsource Partners: Lakshya Digital Pvt Ltd - VFX
halo-infinite-multiplayer,mobygames:tr536,Outsource Partners: Lakshya Digital Pvt Ltd - Quality Control
halo-infinite-multiplayer,mobygames:tr537,Outsource Partners: Lakshya Digital Pvt Ltd - Quality Control
halo-infinite-multiplayer,mobygames:tr538,Outsource Partners: Liquid Development LLC
halo-infinite-multiplayer,mobygames:tr539,Outsource Partners: Liquid Development LLC
halo-infinite-multiplayer,mobygames:tr54,343 Industries: Art Team - Environment Art: Environment Content
halo-infinite-multiplayer,mobygames:tr540,Outsource Partners: Liquid Development LLC
halo-infinite-multiplayer,mobygames:tr541,Outsource Partners: Liquid Development LLC
halo-infinite-multiplayer,mobygames:tr542,Outsource Partners: Liquid Development LLC - Art: 3D Art
halo-infinite-multiplayer,mobygames:tr543,Outsource Partners: Liquid Development LLC - Art: 3D Art
halo-infinite-multiplayer,mobygames:tr544,Outsource Partners: Liquid Development LLC - Art: 3D Art
halo-infinite-multiplayer,mobygames:tr545,Outsource Partners: Liquid Development LLC - Art: 3D Art
halo-infinite-multiplayer,mobygames:tr546,Outsource Partners: Liquid Development LLC - Art: Animation
halo-infinite-multiplayer,mobygames:tr547,Outsource Partners: Liquid Development LLC - Art: Animation
halo-infinite-multiplayer,mobygames:tr548,Outsource Partners: Liquid Development LLC - Art: Animation
halo-infinite-multiplayer,mobygames:tr549,Outsource Partners: Liquid Development LLC - Art: Asset Coordination
halo-infinite-multiplayer,mobygames:tr55,343 Industries: Art Team - Environment Art: Environment Content
halo-infinite-multiplayer,mobygames:tr550,Outsource Partners: Liquid Development LLC - Art: Asset Coordination
halo-infinite-multiplayer,mobygames:tr551,Outsource Partners: Liquid Development LLC - Art: Lighting
halo-infinite-multiplayer,mobygames:tr552,Outsource Partners: Liquid Development LLC - Art: Lighting
halo-infinite-multiplayer,mobygames:tr553,Outsource Partners: Liquid Development LLC - Art: Technical Art
halo-infinite-multiplayer,mobygames:tr554,Outsource Partners: Liquid Development LLC - Art: Technical Art
halo-infinite-multiplayer,mobygames:tr555,Outsource Partners: Liquid Development LLC - Art: Technical Art
halo-infinite-multiplayer,mobygames:tr556,Outsource Partners: Liquid Development LLC - Art: VFX
halo-infinite-multiplayer,mobygames:tr557,Outsource Partners: Liquid Development LLC - Art: VFX
halo-infinite-multiplayer,mobygames:tr558,Outsource Partners: Liquid Development LLC - Art: VFX
halo-infinite-multiplayer,mobygames:tr559,Outsource Partners: Liquid Development LLC - IT
halo-infinite-multiplayer,mobygames:tr56,343 Industries: Art Team - Environment Art: Environment Content
halo-infinite-multiplayer,mobygames:tr560,Outsource Partners: Liquid Development LLC - IT
halo-infinite-multiplayer,mobygames:tr561,Outsource Partners: Liquid Development LLC - Production
halo-infinite-multiplayer,mobygames:tr562,Outsource Partners: Liquid Development LLC - Production
halo-infinite-multiplayer,mobygames:tr563,Outsource Partners: Liquid Development LLC - Production
halo-infinite-multiplayer,mobygames:tr564,Outsource Partners: Liquid Development LLC - Production
halo-infinite-multiplayer,mobygames:tr565,Outsource Partners: Mandali Games - Environment Art
halo-infinite-multiplayer,mobygames:tr566,Outsource Partners: Mandali Games - Environment Art
halo-infinite-multiplayer,mobygames:tr567,Outsource Partners: Mandali Games - Environment Art
halo-infinite-multiplayer,mobygames:tr568,Outsource Partners: Mandali Games - Environment Art
halo-infinite-multiplayer,mobygames:tr569,Outsource Partners: Mandali Games - Environment Art
halo-infinite-multiplayer,mobygames:tr57,343 Industries: Art Team - Environment Art: Forge Environment Art
halo-infinite-multiplayer,mobygames:tr570,Outsource Partners: Mandali Games - Environment Art
halo-infinite-multiplayer,mobygames:tr571,Outsource Partners: Mandali Games - Environment Art
halo-infinite-multiplayer,mobygames:tr572,Outsource Partners: Mindwalk
halo-infinite-multiplayer,mobygames:tr573,Outsource Partners: Mindwalk
halo-infinite-multiplayer,mobygames:tr574,Outsource Partners: Mindwalk
halo-infinite-multiplayer,mobygames:tr575,Outsource Partners: Mindwalk - Animation
halo-infinite-multiplayer,mobygames:tr576,Outsource Partners: Mindwalk - Animation
halo-infinite-multiplayer,mobygames:tr577,Outsource Partners: Mindwalk - Animation
halo-infinite-multiplayer,mobygames:tr578,Outsource Partners: Mindwalk - Art
halo-infinite-multiplayer,mobygames:tr579,Outsource Partners: Mindwalk - Art
halo-infinite-multiplayer,mobygames:tr58,343 Industries: Art Team - Environment Art: Forge Environment Art
halo-infinite-multiplayer,mobygames:tr580,Outsource Partners: Mindwalk - Art
halo-infinite-multiplayer,mobygames:tr581,Outsource Partners: Mindwalk - Management
halo-infinite-multiplayer,mobygames:tr582,Outsource Partners: Mindwalk - Management
halo-infinite-multiplayer,mobygames:tr583,Outsource Partners: Nuare Studios: Character Art
halo-infinite-multiplayer,mobygames:tr584,Outsource Partners: Nuare Studios: Character Art
halo-infinite-multiplayer,mobygames:tr585,Outsource Partners: OF3D - Environment Art
halo-infinite-multiplayer,mobygames:tr586,Outsource Partners: OF3D - Environment Art
halo-infinite-multiplayer,mobygames:tr587,Outsource Partners: OF3D - Environment Art
halo-infinite-multiplayer,mobygames:tr588,Outsource Partners: OF3D - Environment Art
halo-infinite-multiplayer,mobygames:tr589,Outsource Partners: OF3D - Environment Art
halo-infinite-multiplayer,mobygames:tr59,343 Industries: Art Team - Environment Art: Forge Environment Art
halo-infinite-multiplayer,mobygames:tr590,Outsource Partners: Pixel Mafia
halo-infinite-multiplayer,mobygames:tr591,Outsource Partners: Pixel Mafia
halo-infinite-multiplayer,mobygames:tr592,Outsource Partners: Pixel Mafia - Administration
halo-infinite-multiplayer,mobygames:tr593,Outsource Partners: Pixel Mafia - Administration
halo-infinite-multiplayer,mobygames:tr594,Outsource Partners: Pixel Mafia - Art: 3D Art
